總機構代號,機構代號,機構名稱,地址,電話,負責人,異動日期,金融機構網址,公告日期
102,1020038,華泰商業銀行建成分行,臺北市大同區長安西路184、186、188號及180號地下一樓,02-25552175,蔡維仁,20230630,,20240327
102,1020047,華泰商業銀行大同分行,臺北市大同區重慶北路3段225號1樓至3樓及地下室、229號1樓至2樓,02-25963271,吳天生,20231027,,20240327
102,1020056,華泰商業銀行中山分行,臺北市中山區民權東路二段40、42、44、44之1號1樓及地下室,02-25675255,陳振明,20230630,,20240327
102,1020065,華泰商業銀行大安分行,臺北市信義區和平東路3段319號2樓、321號1至2樓,02-27322128,范姜順明,20230630,,20240327
102,1020074,華泰商業銀行松山分行,臺北市松山區民生東路五段150號1至2樓、2樓之1,02-27639177,黃文志,20230630,,20240327
102,1020083,華泰商業銀行古亭分行,臺北市萬華區中華路二段418號1樓、2樓之1及420號1樓,02-23051655,戴瑤瑜,20230630,,20240327
102,1020092,華泰商業銀行士林分行,臺北市士林區延平北路五段237、239號1、2樓,02-28160633,黃淳基,20230630,,20240327
102,1020108,華泰商業銀行內湖分行,臺北市內湖區內湖路一段729號1樓、地下室，731號1樓、地下室及737巷8弄4號1樓、地下室,02-27976282,陳德昌,20230630,,20240327
102,1020117,華泰商業銀行信義分行,臺北市信義區光復南路475號一至二樓、477號一樓,02-27582919,陳志雄,20230630,,20240327
102,1020126,華泰商業銀行永吉分行,臺北市信義區永吉路348號1樓及地下室,02-27643140,廖墀崇,20230630,,20240327
102,1020135,華泰商業銀行和平分行,臺北市大安區和平東路2段122號、124號1樓,02-27339900,陳正宏,20230630,,20240327
102,1020144,華泰商業銀行光復分行,臺北市松山區光復南路1號1樓、2樓、2樓之3,02-27531101,仇魁元,20230630,,20240327
102,1020153,華泰商業銀行文山分行,臺北市文山區木新路三段161號1樓,02-29373099,楊証凱,20230630,,20240327
102,1020171,華泰商業銀行石牌分行,臺北市北投區石牌路2段95號1樓及地下室,02-28263515,楊南山,20230630,,20240327
102,1020180,華泰商業銀行萬華分行,臺北市萬華區西園路1段124號1樓,02-23062699,黃顯晃,20230630,,20240327
102,1020199,華泰商業銀行桃園分行,桃園市桃園區中正路1128號1樓、2樓、3樓,03-3250111,劉安哲,20230630,,20240327
102,1020205,華泰商業銀行松德分行,臺北市信義區松德路65、67號1樓,02-23460501,張惠揚,20230630,,20240327
102,1020214,華泰商業銀行新莊分行,新北市新莊區中正路891之43號1樓、2樓、3樓,02-29072255,陳德宏,20230630,,20240327
102,1020223,華泰商業銀行中和分行,新北市中和區中和路312號1、2樓,02-89214188,鍾明俊,20230630,,20240327
102,1020232,華泰商業銀行板橋分行,新北市板橋區民族路211、215號1、2樓,02-89512201,洪瑞隆,20230630,,20240327
102,1020241,華泰商業銀行南京東路分行,臺北市中山區南京東路3段91之3號1樓,02-25063998,莊雪芳,20230630,,20240327
102,1020250,華泰商業銀行敦化分行,臺北市大安區敦化南路2段130號1樓、128號2樓之2、四維路367號1樓,02-27089399,龔瑩儀,20230630,,20240327
102,1020269,華泰商業銀行新店分行,新北市新店區順安街二號一樓,02-86655958,謝時平,20230630,,20240327
102,1020278,華泰商業銀行中壢分行,桃園市中壢區中山路91號1、2、3樓及地下室,03-4265668,周俊雄,20230630,,20240327
102,1020287,華泰商業銀行高雄分行,高雄市前金區中正四路139號1樓、2樓及地下1樓,07-2727998,洪振裕,20230630,,20240327
102,1020296,華泰商業銀行三重分行,新北市三重區五華街124號1樓、2樓,02-29898368,吳清風,20230630,,20240327
102,1020302,華泰商業銀行總部分行,臺北市中山區敬業四路33號1樓,02-25328669,林榮昌,20170603,,20240327
102,1020311,華泰商業銀行國外部,臺北市中山區敬業四路33號1樓,02-27525252,林榮昌,20231025,,20240327
102,1020320,華泰商業銀行信託部,臺北市中山區敬業四路33號11樓,02-27525252,李瑞苑,20231025,,20240327
102,1020339,華泰商業銀行國際金融業務分行,臺北市中山區敬業四路33號1樓,02-27525252,林榮昌,20230908,,20240327
102,1020348,華泰商業銀行台南分行,台南市安定區中崙150號,06-5936611,鐘志明,20230630,,20240327
102,1020357,華泰商業銀行北高雄分行,高雄市湖內區中山路一段227號1、2樓、3樓之1、3樓之2,07-6930555,鄭晉傑,20230630,,20240327
102,1020366,華泰商業銀行台中分行,臺中市西屯區臺灣大道三段542號1至2樓,04-24510588,蔡仁亮,20230630,,20240327
102,1020375,華泰商業銀行彰化分行,彰化縣大村鄉中山路1段124號1、2樓,04-8395777,蔡建忠,20230630,,20240327
102,1020384,華泰商業銀行北台中分行,臺中市外埔區大同里六分路239號,04-26830388,陳富勇,20230630,,20240327
103,,臺灣新光商業銀行股份有限公司,台北市信義區松仁路32號3、4、5、10、19、20、21樓、4樓之1、5樓之1、9樓之1及36號1、3、4、5、10、19、20、21樓、9樓之1、14樓之1,02-87587288,,20240229,http://www.skbank.com.tw,20240327
103,1030019,臺灣新光商業銀行中正分行,台北市中正區信義路二段27號1樓、29號1樓及31號1樓,02-23560506,謝莉玲,20230629,,20240327
103,1030028,臺灣新光商業銀行東台北分行,台北市松山區光復北路11巷29號1樓,02-27685966,林鉅湧,20230629,,20240327
103,1030037,臺灣新光商業銀行龍山分行,台北市萬華區康定路207號,02-23023531,陳諺陞,20230629,,20240327
103,1030046,臺灣新光商業銀行西園分行,台北市萬華區西園路二段37號1樓、2樓、2樓之1、3樓、3樓之1、39號1樓,02-23061271,劉啟文,20230629,,20240327
103,1030055,臺灣新光商業銀行西門分行,台北市萬華區西寧南路73號,02-23145791,陳柏丞,20230629,,20240327
103,1030064,臺灣新光商業銀行大同分行,台北市大同區重慶北路三段267、269號1至4樓,02-25974951,黃紹鈞,20230629,,20240327
103,1030073,臺灣新光商業銀行復興分行,台北市松山區復興北路311號1、2樓,02-27150825,王秀文,20230629,,20240327
103,1030082,臺灣新光商業銀行忠孝分行,台北市大安區延吉街160號1樓、2樓、3樓及地下1樓,02-27410101,金俊男,20230629,,20240327
103,1030091,臺灣新光商業銀行五常分行,台北市中山區龍江路356巷74、76號1、2樓及90號地下1樓,02-25059161,吳政樺,20230629,,20240327
103,1030107,臺灣新光商業銀行城北分行,台北市中山區松江路162號1、2樓,02-25652711,林以文,20230629,,20240327
103,1030116,臺灣新光商業銀行城內分行,台北市中正區重慶南路一段115號,02-23814518,謝宜純,20230629,,20240327
103,1030134,臺灣新光商業銀行新金湖分行,台北市內湖區成功路五段462號、464號1樓,02-26306208,黃俊榮,20240131,,20240327
103,1030143,臺灣新光商業銀行慶城分行,台北市松山區慶城街1-1號1樓及地下1樓,02-27199811,陳中城,20230629,,20240327
103,1030152,臺灣新光商業銀行內湖分行,台北市內湖區內湖路一段360巷17號、19號1樓及17號2樓,02-27976768,陳明輝,20240219,,20240327
103,1030161,臺灣新光商業銀行世貿分行,台北市信義區信義路五段8號1樓及地下1樓,02-23451888,張秀帆,20240219,,20240327
103,1030170,臺灣新光商業銀行松山分行,台北市信義區忠孝東路五段510號2樓及510號2樓之5-13,02-23466636,陳正諭,20230629,,20240327
103,1030189,臺灣新光商業銀行南港分行,台北市南港區重陽路218號1、2樓,02-27821787,邱耀哲,20230629,,20240327
103,1030198,臺灣新光商業銀行林森北路分行,台北市中山區林森北路554號1樓及地下1樓,02-25861991,黃聲閔,20230629,,20240327
103,1030204,臺灣新光商業銀行大安分行,台北市大安區復興南路二段177號1、2樓及地下1樓,02-27551639,鍾秋鳳,20230629,,20240327
103,1030213,臺灣新光商業銀行新竹分行,新竹市北區中山路84號1至5樓及11樓,03-5215171,彭文祥,20230629,,20240327
103,1030222,臺灣新光商業銀行中壢分行,桃園市中壢區中山路201號1樓及9樓之2,03-4270123,賴勇圻,20160707,,20240327
103,1030231,臺灣新光商業銀行桃園分行,桃園市桃園區復興路207號1樓及9樓之4,03-3316996,楊漢傑,20191018,,20240327
103,1030240,臺灣新光商業銀行東三重分行,新北市三重區重新路一段102號及特102號1至4樓,02-29737788,陳宏彬,20240219,,20240327
103,1030259,臺灣新光商業銀行竹北分行,新竹縣竹北市中華路372號,03-5552058,徐霈齡,20130223,,20240327
103,1030268,臺灣新光商業銀行連城路分行,新北市中和區連城路166號1樓,02-22477330,羅啟中,20130218,,20240327
103,1030277,臺灣新光商業銀行竹科分行,新竹市東區光復路一段333號1、2樓及4樓之5,03-5678989,彭友勇,20230629,,20240327
103,1030286,臺灣新光商業銀行土城分行,新北市土城區金城路三段122號1、2樓,02-22705050,林建良,20130218,,20240327
103,1030295,臺灣新光商業銀行蘆洲分行,新北市蘆洲區復興路101號、103號1樓及103號2樓之1,02-82813182,胡明宏,20130218,,20240327
103,1030301,臺灣新光商業銀行建成分行,台北市大同區重慶北路一段73號1樓,02-25567227,陳怡君,20230629,,20240327
103,1030310,臺灣新光商業銀行北三重分行,新北市三重區溪尾街113巷2號1樓暨115、117號1、2樓,02-29875522,鄧文雄,20130218,,20240327
103,1030329,臺灣新光商業銀行永和分行,新北市永和區竹林路70號1樓,02-32335656,陳妙伶,20190318,,20240327
103,1030338,臺灣新光商業銀行新埔分行,新北市板橋區雨農路21號1、2樓,02-22521919,黃叙欽,20130218,,20240327
103,1030347,臺灣新光商業銀行台中分行,台中市東區台中路101號及和平街32號,04-22284113,林玉楓,20240219,,20240327
103,1030356,臺灣新光商業銀行中港分行,台中市西屯區臺灣大道4段769號1樓及767號2樓之2、3、4,04-23588211,林銘煌,20240219,,20240327
103,1030365,臺灣新光商業銀行左營華夏路分行,高雄市左營區華夏路692號1、2樓,07-3487077,吳梅桂,20240219,,20240327
103,1030374,臺灣新光商業銀行大甲分行,台中市大甲區忠孝街36號1、2樓,04-26760020,林滄海,20230629,,20240327
103,1030383,臺灣新光商業銀行大墩分行,台中市南屯區公益路2段5號,04-23296236,劉惠美,20240219,,20240327
103,1030392,臺灣新光商業銀行員林分行,彰化縣員林鎮中山路2段346號1、2樓,04-8377007,張瑛芳,20191018,,20240327
103,1030408,臺灣新光商業銀行南屯分行,台中市南屯區五權西路二段501號1、2樓及2樓之1,04-23832121,卓銘鴻,20230629,,20240327
103,1030417,臺灣新光商業銀行東台南分行,台南市東區中華東路一段12及16號1、2樓,06-2347777,吳成吾,20230629,,20240327
103,1030426,臺灣新光商業銀行大里分行,台中市大里區德芳南路269號1樓及2樓,04-24835123,周丕顯,20230629,,20240327
103,1030435,臺灣新光商業銀行松竹分行,台中市北屯區松竹路2段162號、164號1、2樓及地下1樓,04-22453456,林玉青,20230629,,20240327
103,1030444,臺灣新光商業銀行彰化分行,彰化縣彰化市三民路107號1-4樓,04-7235997,陳錫彬,20130223,,20240327
103,1030453,臺灣新光商業銀行樹林分行,新北市樹林區中華路116之1號1、2樓及116號2樓之1,02-86848777,張秀帆,20130218,,20240327
103,1030462,臺灣新光商業銀行新板分行,新北市板橋區中山路一段141號1、2樓,02-29617997,陳正泰,20240219,,20240327
103,1030471,臺灣新光商業銀行古亭分行,台北市大安區羅斯福路二段39號、41號1樓及41號2樓之1,02-23432330,詹永龍,20230629,,20240327
103,1030480,臺灣新光商業銀行士林分行,台北市士林區文林路510號1至3樓,02-28338789,邱耀哲,20230629,,20240327
103,1030499,臺灣新光商業銀行營業部,台北市信義區松仁路36號1樓、32號3樓及36號3樓,02-87808667,沙勝毅,20230908,,20240327
103,1030505,臺灣新光商業銀行丹鳳分行,新北市新莊區中正路663、665號1樓,02-29083636,莊立方,20130218,,20240327
103,1030514,臺灣新光商業銀行北投復興崗分行,台北市北投區中央北路二段422、424、426號1樓,02-28982399,何根財,20240219,,20240327
103,1030523,臺灣新光商業銀行新生南路分行,台北市大安區新生南路一段99號1樓、2樓及101號1樓,02-87719099,張憲鑫,20230629,,20240327
103,1030532,臺灣新光商業銀行國外部,台北市大安區新生南路一段99號5樓,02-27786818,林倚光,20230908,,20240327
103,1030541,臺灣新光商業銀行新營分行,台南市新營區中山路138號1、2樓,06-6378266,王兆和,20230629,,20240327
103,1030550,臺灣新光商業銀行天母簡易型分行,台北市士林區中山北路七段41-1號1樓及地下1樓,02-28762126,李智清,20230629,,20240327
103,1030569,臺灣新光商業銀行新店分行,新北市新店區中正路311、313號1、2樓,02-89117180,郭勇志,20130218,,20240327
103,1030578,臺灣新光商業銀行大直分行,台北市中山區明水路600號1樓,02-85091819,陳昭光,20230629,,20240327
103,1030587,臺灣新光商業銀行興隆分行,台北市文山區景隆街131、133號1樓,02-89311099,黃建源,20230801,,20240327
103,1030596,臺灣新光商業銀行八德分行,桃園市八德區介壽路2段1032號1-4樓,03-3658085,蘇亞蘭,20150217,,20240327
103,1030611,臺灣新光商業銀行長安分行,台北市中山區長安東路2段100號1、2樓,02-25067366,詹昕儒,20230629,,20240327
103,1030620,臺灣新光商業銀行嘉義分行,嘉義市東區中山路248號,05-2247755,陳俊宏,20230629,,20240327
103,1030648,臺灣新光商業銀行鳳山分行,高雄市鳳山區建國路3段242號1、2樓,07-7805966,李學智,20230629,,20240327
103,1030657,臺灣新光商業銀行台南分行,台南市中西區民生路二段307號1樓,06-2219511,方明傑,20240219,,20240327
103,1030666,臺灣新光商業銀行北嘉義分行,嘉義市西區中興路465號1樓,05-2330367,尤協敬,20190311,,20240327
103,1030675,臺灣新光商業銀行斗六分行,雲林縣斗六市雲林路二段225號1、2樓,05-5375586,林明炫,20130223,,20240327
103,1030684,臺灣新光商業銀行竹南分行,苗栗縣竹南鎮環市路三段159號,037-466948,陳國紋,20130223,,20240327
103,1030693,臺灣新光商業銀行花蓮分行,花蓮縣花蓮市中正路588號1-4樓及地下1樓,03-8310802,許曉芸,20210326,,20240327
103,1030709,臺灣新光商業銀行基隆分行,基隆市仁愛區仁一路259號1、2樓,02-24213998,李連興,20230629,,20240327
103,1030718,臺灣新光商業銀行宜蘭分行,宜蘭縣宜蘭市光復路48號1樓及4樓,03-9358178,張志村,20130218,,20240327
103,1030727,臺灣新光商業銀行三峽分行,新北市三峽區復興路45、47、51號1樓及45號2樓之1、之5、之6,02-86717616,林泰生,20130218,,20240327
